,COU,Country,SOURCE,Source,SERIES,Series,TIME,Year,Unit Code_union,Unit_union,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value_union,Flag Codes,Flags,Unnamed: 0,MEASURE,Age group,Unit Code_gini_cpi,Unit_gini_cpi,Value_gini_cpi
6932,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4331.0,,,35953,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.287
6933,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4331.0,,,35967,CPI2010,Working age population: 18-65,IDX,Index,99.30769284
6934,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4331.0,,,48399,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.313
6935,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4331.0,,,48413,CPI2010,Retirement age population: above 65,IDX,Index,99.30769284
6936,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4331.0,,,62369,CPI2015,Retirement age population: above 65,IDX,Index,101.1571
6937,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4331.0,,,62502,CPI2015,Working age population: 18-65,IDX,Index,101.1571
6938,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,4331.0,,,62760,CPI2015,Total population,IDX,Index,101.1571
6939,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,694.0,,,19715,GINI,Total population,0_TO_1,0-1 scale,0.29600000000000004
6940,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,694.0,,,19729,CPI2010,Total population,IDX,Index,98.17174755
6941,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,694.0,,,35954,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.287
6942,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,694.0,,,35968,CPI2010,Working age population: 18-65,IDX,Index,98.17174755
6943,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,694.0,,,48400,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.298
6944,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,694.0,,,48414,CPI2010,Retirement age population: above 65,IDX,Index,98.17174755
6945,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,694.0,,,62370,CPI2015,Retirement age population: above 65,IDX,Index,100.0
6946,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,694.0,,,62503,CPI2015,Working age population: 18-65,IDX,Index,100.0
6947,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,694.0,,,62761,CPI2015,Total population,IDX,Index,100.0
6948,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,15.7,,,19715,GINI,Total population,0_TO_1,0-1 scale,0.29600000000000004
6949,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,15.7,,,19729,CPI2010,Total population,IDX,Index,98.17174755
6950,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,15.7,,,35954,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.287
6951,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,15.7,,,35968,CPI2010,Working age population: 18-65,IDX,Index,98.17174755
6952,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,15.7,,,48400,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.298
6953,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,15.7,,,48414,CPI2010,Retirement age population: above 65,IDX,Index,98.17174755
6954,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,15.7,,,62370,CPI2015,Retirement age population: above 65,IDX,Index,100.0
6955,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,15.7,,,62503,CPI2015,Working age population: 18-65,IDX,Index,100.0
6956,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,15.7,,,62761,CPI2015,Total population,IDX,Index,100.0
6957,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4426.0,,,19715,GINI,Total population,0_TO_1,0-1 scale,0.29600000000000004
6958,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4426.0,,,19729,CPI2010,Total population,IDX,Index,98.17174755
6959,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4426.0,,,35954,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.287
6960,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4426.0,,,35968,CPI2010,Working age population: 18-65,IDX,Index,98.17174755
6961,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4426.0,,,48400,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.298
6962,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4426.0,,,48414,CPI2010,Retirement age population: above 65,IDX,Index,98.17174755
6963,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4426.0,,,62370,CPI2015,Retirement age population: above 65,IDX,Index,100.0
6964,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4426.0,,,62503,CPI2015,Working age population: 18-65,IDX,Index,100.0
6965,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,4426.0,,,62761,CPI2015,Total population,IDX,Index,100.0
6966,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,688.0,,,19716,GINI,Total population,0_TO_1,0-1 scale,0.302
6967,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,688.0,,,19730,CPI2010,Total population,IDX,Index,97.74508331
6968,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,688.0,,,35955,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.292
6969,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,688.0,,,35969,CPI2010,Working age population: 18-65,IDX,Index,97.74508331
6970,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,688.0,,,48401,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.311
6971,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,688.0,,,48415,CPI2010,Retirement age population: above 65,IDX,Index,97.74508331
6972,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,688.0,,,62371,CPI2015,Retirement age population: above 65,IDX,Index,99.56539
6973,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,688.0,,,62504,CPI2015,Working age population: 18-65,IDX,Index,99.56539
6974,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,688.0,,,62762,CPI2015,Total population,IDX,Index,99.56539
6975,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,15.3,,,19716,GINI,Total population,0_TO_1,0-1 scale,0.302
6976,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,15.3,,,19730,CPI2010,Total population,IDX,Index,97.74508331
6977,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,15.3,,,35955,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.292
6978,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,15.3,,,35969,CPI2010,Working age population: 18-65,IDX,Index,97.74508331
6979,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,15.3,,,48401,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.311
6980,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,15.3,,,48415,CPI2010,Retirement age population: above 65,IDX,Index,97.74508331
6981,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,15.3,,,62371,CPI2015,Retirement age population: above 65,IDX,Index,99.56539
6982,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,15.3,,,62504,CPI2015,Working age population: 18-65,IDX,Index,99.56539
6983,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,15.3,,,62762,CPI2015,Total population,IDX,Index,99.56539
6984,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4494.0,,,19716,GINI,Total population,0_TO_1,0-1 scale,0.302
6985,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4494.0,,,19730,CPI2010,Total population,IDX,Index,97.74508331
6986,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4494.0,,,35955,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.292
6987,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4494.0,,,35969,CPI2010,Working age population: 18-65,IDX,Index,97.74508331
6988,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4494.0,,,48401,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.311
6989,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4494.0,,,48415,CPI2010,Retirement age population: above 65,IDX,Index,97.74508331
6990,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4494.0,,,62371,CPI2015,Retirement age population: above 65,IDX,Index,99.56539
6991,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4494.0,,,62504,CPI2015,Working age population: 18-65,IDX,Index,99.56539
6992,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,4494.0,,,62762,CPI2015,Total population,IDX,Index,99.56539
6993,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,675.0,,,19717,GINI,Total population,0_TO_1,0-1 scale,0.299
6994,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,675.0,,,19731,CPI2010,Total population,IDX,Index,98.26687597
6995,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,675.0,,,35956,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.29
6996,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,675.0,,,35970,CPI2010,Working age population: 18-65,IDX,Index,98.26687597
6997,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,675.0,,,48402,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.306
6998,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,675.0,,,48416,CPI2010,Retirement age population: above 65,IDX,Index,98.26687597
6999,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,675.0,,,62372,CPI2015,Retirement age population: above 65,IDX,Index,100.0969
7000,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,675.0,,,62505,CPI2015,Working age population: 18-65,IDX,Index,100.0969
7001,CHE,Switzerland,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,675.0,,,62763,CPI2015,Total population,IDX,Index,100.0969
7002,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,14.9,,,19717,GINI,Total population,0_TO_1,0-1 scale,0.299
7003,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,14.9,,,19731,CPI2010,Total population,IDX,Index,98.26687597
7004,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,14.9,,,35956,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.29
7005,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,14.9,,,35970,CPI2010,Working age population: 18-65,IDX,Index,98.26687597
7006,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,14.9,,,48402,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.306
7007,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,14.9,,,48416,CPI2010,Retirement age population: above 65,IDX,Index,98.26687597
7008,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,14.9,,,62372,CPI2015,Retirement age population: above 65,IDX,Index,100.0969
7009,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,14.9,,,62505,CPI2015,Working age population: 18-65,IDX,Index,100.0969
7010,CHE,Switzerland,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,14.9,,,62763,CPI2015,Total population,IDX,Index,100.0969
7011,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,4539.0,,,19717,GINI,Total population,0_TO_1,0-1 scale,0.299
7012,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,4539.0,,,19731,CPI2010,Total population,IDX,Index,98.26687597
7013,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,4539.0,,,35956,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.29
7014,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,4539.0,,,35970,CPI2010,Working age population: 18-65,IDX,Index,98.26687597
7015,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,4539.0,,,48402,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.306
7016,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,4539.0,,,48416,CPI2010,Retirement age population: above 65,IDX,Index,98.26687597
7017,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,4539.0,,,62372,CPI2015,Retirement age population: above 65,IDX,Index,100.0969
7018,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,4539.0,,,62505,CPI2015,Working age population: 18-65,IDX,Index,100.0969
7019,CHE,Switzerland,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,4539.0,,,62763,CPI2015,Total population,IDX,Index,100.0969
7020,TUR,Turkey,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,16345.0,,,20392,GINI,Total population,0_TO_1,0-1 scale,0.39
7021,TUR,Turkey,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,16345.0,,,20402,CPI2010,Total population,IDX,Index,124.6263037
7022,TUR,Turkey,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,16345.0,,,36325,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.379
7023,TUR,Turkey,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,16345.0,,,36335,CPI2010,Working age population: 18-65,IDX,Index,124.6263037
7024,TUR,Turkey,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,16345.0,,,48709,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.382
7025,TUR,Turkey,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,16345.0,,,48719,CPI2010,Retirement age population: above 65,IDX,Index,124.6263037
7026,TUR,Turkey,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,16345.0,,,62282,CPI2015,Total population,IDX,Index,85.32085
7027,TUR,Turkey,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,16345.0,,,63297,CPI2015,Retirement age population: above 65,IDX,Index,85.32085
7028,TUR,Turkey,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,16345.0,,,63368,CPI2015,Working age population: 18-65,IDX,Index,85.32085
7029,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,6.3,,,20392,GINI,Total population,0_TO_1,0-1 scale,0.39
7030,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,6.3,,,20402,CPI2010,Total population,IDX,Index,124.6263037
7031,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,6.3,,,36325,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.379
7032,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,6.3,,,36335,CPI2010,Working age population: 18-65,IDX,Index,124.6263037
7033,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,6.3,,,48709,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.382
7034,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,6.3,,,48719,CPI2010,Retirement age population: above 65,IDX,Index,124.6263037
7035,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,6.3,,,62282,CPI2015,Total population,IDX,Index,85.32085
7036,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,6.3,,,63297,CPI2015,Retirement age population: above 65,IDX,Index,85.32085
7037,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,6.3,,,63368,CPI2015,Working age population: 18-65,IDX,Index,85.32085
7038,TUR,Turkey,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,1032.0,B,Break,20392,GINI,Total population,0_TO_1,0-1 scale,0.39
7039,TUR,Turkey,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,1032.0,B,Break,20402,CPI2010,Total population,IDX,Index,124.6263037
7040,TUR,Turkey,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,1032.0,B,Break,36325,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.379
7041,TUR,Turkey,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,1032.0,B,Break,36335,CPI2010,Working age population: 18-65,IDX,Index,124.6263037
7042,TUR,Turkey,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,1032.0,B,Break,48709,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.382
7043,TUR,Turkey,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,1032.0,B,Break,48719,CPI2010,Retirement age population: above 65,IDX,Index,124.6263037
7044,TUR,Turkey,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,1032.0,B,Break,62282,CPI2015,Total population,IDX,Index,85.32085
7045,TUR,Turkey,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,1032.0,B,Break,63297,CPI2015,Retirement age population: above 65,IDX,Index,85.32085
7046,TUR,Turkey,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,1032.0,B,Break,63368,CPI2015,Working age population: 18-65,IDX,Index,85.32085
7047,TUR,Turkey,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,17122.0,,,20393,GINI,Total population,0_TO_1,0-1 scale,0.398
7048,TUR,Turkey,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,17122.0,,,20403,CPI2010,Total population,IDX,Index,135.6614352
7049,TUR,Turkey,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,17122.0,,,36326,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.389
7050,TUR,Turkey,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,17122.0,,,36336,CPI2010,Working age population: 18-65,IDX,Index,135.6614352
7051,TUR,Turkey,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,17122.0,,,48710,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.379
7052,TUR,Turkey,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,17122.0,,,48720,CPI2010,Retirement age population: above 65,IDX,Index,135.6614352
7053,TUR,Turkey,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,17122.0,,,62283,CPI2015,Total population,IDX,Index,92.87565
7054,TUR,Turkey,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,17122.0,,,63298,CPI2015,Retirement age population: above 65,IDX,Index,92.87565
7055,TUR,Turkey,ADM,Administrative data,EEM,Employees,2014,2014,NBR,Number,3,Thousands,,,17122.0,,,63369,CPI2015,Working age population: 18-65,IDX,Index,92.87565
7056,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,6.9,,,20393,GINI,Total population,0_TO_1,0-1 scale,0.398
7057,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,6.9,,,20403,CPI2010,Total population,IDX,Index,135.6614352
7058,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,6.9,,,36326,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.389
7059,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,6.9,,,36336,CPI2010,Working age population: 18-65,IDX,Index,135.6614352
7060,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,6.9,,,48710,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.379
7061,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,6.9,,,48720,CPI2010,Retirement age population: above 65,IDX,Index,135.6614352
7062,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,6.9,,,62283,CPI2015,Total population,IDX,Index,92.87565
7063,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,6.9,,,63298,CPI2015,Retirement age population: above 65,IDX,Index,92.87565
7064,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,6.9,,,63369,CPI2015,Working age population: 18-65,IDX,Index,92.87565
7065,TUR,Turkey,ADM,Administrative data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,1189.0,,,20393,GINI,Total population,0_TO_1,0-1 scale,0.398
7066,TUR,Turkey,ADM,Administrative data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,1189.0,,,20403,CPI2010,Total population,IDX,Index,135.6614352
7067,TUR,Turkey,ADM,Administrative data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,1189.0,,,36326,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.389
7068,TUR,Turkey,ADM,Administrative data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,1189.0,,,36336,CPI2010,Working age population: 18-65,IDX,Index,135.6614352
7069,TUR,Turkey,ADM,Administrative data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,1189.0,,,48710,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.379
7070,TUR,Turkey,ADM,Administrative data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,1189.0,,,48720,CPI2010,Retirement age population: above 65,IDX,Index,135.6614352
7071,TUR,Turkey,ADM,Administrative data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,1189.0,,,62283,CPI2015,Total population,IDX,Index,92.87565
7072,TUR,Turkey,ADM,Administrative data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,1189.0,,,63298,CPI2015,Retirement age population: above 65,IDX,Index,92.87565
7073,TUR,Turkey,ADM,Administrative data,TUM,Union members,2014,2014,NBR,Number,3,Thousands,,,1189.0,,,63369,CPI2015,Working age population: 18-65,IDX,Index,92.87565
7074,TUR,Turkey,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,17860.0,,,20394,GINI,Total population,0_TO_1,0-1 scale,0.404
7075,TUR,Turkey,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,17860.0,,,20404,CPI2010,Total population,IDX,Index,146.0678178
7076,TUR,Turkey,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,17860.0,,,36327,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.398
7077,TUR,Turkey,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,17860.0,,,36337,CPI2010,Working age population: 18-65,IDX,Index,146.0678178
7078,TUR,Turkey,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,17860.0,,,48711,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.376
7079,TUR,Turkey,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,17860.0,,,48721,CPI2010,Retirement age population: above 65,IDX,Index,146.0678178
7080,TUR,Turkey,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,17860.0,,,62284,CPI2015,Total population,IDX,Index,100.0
7081,TUR,Turkey,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,17860.0,,,63299,CPI2015,Retirement age population: above 65,IDX,Index,100.0
7082,TUR,Turkey,ADM,Administrative data,EEM,Employees,2015,2015,NBR,Number,3,Thousands,,,17860.0,,,63370,CPI2015,Working age population: 18-65,IDX,Index,100.0
7083,TUR,Turkey,ADM,Administrative data,TUD,Trade union  density,2015,2015,PC,Percentage,0,Units,,,8.0,,,20394,GINI,Total population,0_TO_1,0-1 scale,0.404
